location_id,location_name,sub_population,vehicle,value_description,nutrient,value_mean,value_025_percentile,value_975_percentile,u5_applicable,wra_applicable,estimation_status,source_citation,source_link,CI_source,data_choice_notes
15,Myanmar,total population,industry wheat,percent of population eating fortified vehicle,iron,0.0,0.0,5.0,True,True,na,,,extraction,Unable to find data; assuming 0; justification: lack of reports on fortification activities.
15,Myanmar,,industry wheat,percent of population eating fortified vehicle,vitamin a,0.0,0.0,0.0,True,True,regression,,,modeling,
15,Myanmar,total population,industry wheat,percent of population eating fortified vehicle,zinc,0.0,0.0,5.0,True,True,na,,,extraction,Unable to find data; assuming 0; justification: lack of reports on fortification activities.
164,Nepal,,industry wheat,percent of population eating fortified vehicle,folic acid,5.1650222222222215,2.270230496907656,8.059813947536787,True,True,multiplicative,,,modeling,
164,Nepal,,industry wheat,percent of population eating fortified vehicle,iron,7.334331555555559,3.2237273056088727,11.444935805502244,True,True,multiplicative,,,modeling,
164,Nepal,,industry wheat,percent of population eating fortified vehicle,vitamin a,5.1650222222222215,2.270230496907656,8.059813947536787,True,True,multiplicative,,,modeling,
164,Nepal,,industry wheat,percent of population eating fortified vehicle,zinc,0.0,0.0,0.0,True,True,multiplicative,,,modeling,
20,Viet Nam,,industry wheat,percent of population eating fortified vehicle,folic acid,4.111875,1.80733085412668,6.416419145873323,True,True,multiplicative,,,modeling,
20,Viet Nam,,industry wheat,percent of population eating fortified vehicle,iron,4.111875,1.80733085412668,6.416419145873323,True,True,multiplicative,,,modeling,
20,Viet Nam,,industry wheat,percent of population eating fortified vehicle,vitamin a,4.111875,1.80733085412668,6.416419145873323,True,True,multiplicative,,,modeling,
20,Viet Nam,,industry wheat,percent of population eating fortified vehicle,zinc,4.111875,1.80733085412668,6.416419145873323,True,True,multiplicative,,,modeling,
202,Cameroon,,industry wheat,percent of population eating fortified vehicle,folic acid,69.52523636363635,47.12059856953579,91.92987415773693,True,True,multiplicative,,,modeling,
202,Cameroon,,industry wheat,percent of population eating fortified vehicle,iron,53.088563636363624,35.98067445119445,70.19645282153279,True,True,multiplicative,,,modeling,
202,Cameroon,,industry wheat,percent of population eating fortified vehicle,vitamin a,43.61071212121213,21.456732027909094,65.76469221451515,True,True,regression,,,modeling,
202,Cameroon,,industry wheat,percent of population eating fortified vehicle,zinc,69.52523636363635,47.12059856953579,91.92987415773693,True,True,multiplicative,,,modeling,
205,Côte d'Ivoire,,industry wheat,percent of population eating fortified vehicle,folic acid,0.0,0.0,0.0,True,True,regression,,,modeling,
205,Côte d'Ivoire,,industry wheat,percent of population eating fortified vehicle,iron,10.307835823828006,5.1101987506928985,15.00448743155915,True,True,multiplicative + rejection sampling,,,modeling,
205,Côte d'Ivoire,,industry wheat,percent of population eating fortified vehicle,vitamin a,0.0,0.0,0.0,True,True,regression,,,modeling,
205,Côte d'Ivoire,,industry wheat,percent of population eating fortified vehicle,zinc,0.0,0.0,0.0,True,True,multiplicative,,,modeling,
171,Democratic Republic of the Congo,,industry wheat,percent of population eating fortified vehicle,folic acid,0.0,0.0,0.0,True,True,multiplicative,,,modeling,
171,Democratic Republic of the Congo,,industry wheat,percent of population eating fortified vehicle,iron,0.0,0.0,0.0,True,True,multiplicative,,,modeling,
171,Democratic Republic of the Congo,,industry wheat,percent of population eating fortified vehicle,vitamin a,0.0,0.0,0.0,True,True,regression,,,modeling,
171,Democratic Republic of the Congo,,industry wheat,percent of population eating fortified vehicle,zinc,0.0,0.0,0.0,True,True,multiplicative,,,modeling,
11,Indonesia,total population,industry wheat,percent of population eating fortified vehicle,folic acid,73.1,49.543387920571604,96.6566120794284,True,True,na,,https://www.thejakartapost.com/academia/2020/06/06/combating-consequences-of-pandemic-with-fortified-food-staples.html,modeling,Only one source
11,Indonesia,total population,industry wheat,percent of population eating fortified vehicle,iron,73.1,49.543387920571604,96.6566120794284,True,True,na,,https://www.thejakartapost.com/academia/2020/06/06/combating-consequences-of-pandemic-with-fortified-food-staples.html,modeling,Only one source
11,Indonesia,,industry wheat,percent of population eating fortified vehicle,vitamin a,,25.986775841143185,100.0,True,True,regression,,,modeling,
11,Indonesia,total population,industry wheat,percent of population eating fortified vehicle,zinc,73.1,49.543387920571604,96.6566120794284,True,True,na,,https://www.thejakartapost.com/academia/2020/06/06/combating-consequences-of-pandemic-with-fortified-food-staples.html,modeling,Only one source
184,Mozambique,,industry wheat,percent of population eating fortified vehicle,folic acid,9.78,6.628376660235159,12.93162333976484,True,True,multiplicative,,,modeling,
184,Mozambique,,industry wheat,percent of population eating fortified vehicle,iron,12.6325,8.561653186137082,16.703346813862918,True,True,multiplicative,,,modeling,
184,Mozambique,,industry wheat,percent of population eating fortified vehicle,vitamin a,9.78,6.628376660235159,12.93162333976484,True,True,multiplicative,,,modeling,
184,Mozambique,,industry wheat,percent of population eating fortified vehicle,zinc,9.78,6.628376660235159,12.93162333976484,True,True,multiplicative,,,modeling,
168,Angola,,industry wheat,percent of population eating fortified vehicle,folic acid,16.888381049467075,8.3091848066241,25.46757729231005,True,True,regression,,,modeling,
168,Angola,,industry wheat,percent of population eating fortified vehicle,iron,16.888381049467075,8.3091848066241,25.46757729231005,True,True,regression,,,modeling,
168,Angola,,industry wheat,percent of population eating fortified vehicle,vitamin a,16.888381049467075,8.3091848066241,25.46757729231005,True,True,regression,,,modeling,
168,Angola,,industry wheat,percent of population eating fortified vehicle,zinc,16.888381049467075,8.3091848066241,25.46757729231005,True,True,regression,,,modeling,
6,China,,industry wheat,percent of population eating fortified vehicle,folic acid,6.363472477268092,3.1308666396507663,9.59607831488542,True,True,regression,,,modeling,
6,China,,industry wheat,percent of population eating fortified vehicle,iron,6.363472477268092,3.1308666396507663,9.59607831488542,True,True,regression,,,modeling,
6,China,,industry wheat,percent of population eating fortified vehicle,vitamin a,6.363472477268092,3.1308666396507663,9.59607831488542,True,True,regression,,,modeling,
6,China,,industry wheat,percent of population eating fortified vehicle,zinc,6.363472477268092,3.1308666396507663,9.59607831488542,True,True,regression,,,modeling,
141,Egypt,,industry wheat,percent of population eating fortified vehicle,folic acid,15.616430880833269,7.683377691955253,23.54948406971128,True,True,regression,,,modeling,
141,Egypt,,industry wheat,percent of population eating fortified vehicle,iron,15.616430880833269,7.683377691955253,23.54948406971128,True,True,regression,,,modeling,
141,Egypt,,industry wheat,percent of population eating fortified vehicle,vitamin a,15.616430880833269,7.683377691955253,23.54948406971128,True,True,regression,,,modeling,
141,Egypt,,industry wheat,percent of population eating fortified vehicle,zinc,15.616430880833269,7.683377691955253,23.54948406971128,True,True,regression,,,modeling,
207,Ghana,,industry wheat,percent of population eating fortified vehicle,folic acid,17.1215323692927,8.423896654886226,25.819168083699175,True,True,regression,,,modeling,
207,Ghana,,industry wheat,percent of population eating fortified vehicle,iron,17.1215323692927,8.423896654886226,25.819168083699175,True,True,regression,,,modeling,
207,Ghana,,industry wheat,percent of population eating fortified vehicle,vitamin a,17.1215323692927,8.423896654886226,25.819168083699175,True,True,regression,,,modeling,
207,Ghana,,industry wheat,percent of population eating fortified vehicle,zinc,17.1215323692927,8.423896654886226,25.819168083699175,True,True,regression,,,modeling,
181,Madagascar,,industry wheat,percent of population eating fortified vehicle,folic acid,8.630460670529462,4.24623843266452,13.014682908394409,True,True,regression,,,modeling,
181,Madagascar,,industry wheat,percent of population eating fortified vehicle,iron,8.630460670529462,4.24623843266452,13.014682908394409,True,True,regression,,,modeling,
181,Madagascar,,industry wheat,percent of population eating fortified vehicle,vitamin a,8.630460670529462,4.24623843266452,13.014682908394409,True,True,regression,,,modeling,
181,Madagascar,,industry wheat,percent of population eating fortified vehicle,zinc,8.630460670529462,4.24623843266452,13.014682908394409,True,True,regression,,,modeling,
213,Niger,total population,industry wheat,percent of population eating fortified vehicle,folic acid,30.0,14.760180000000002,45.23982,True,True,na,"Corner, S. S. Nutrition and Business.",http://www.unscn.org/files/Publications/SCN_News/SCNNEWS3909.01b_lowdef.pdf,modeling,Only one source.
213,Niger,total population,industry wheat,percent of population eating fortified vehicle,iron,30.0,14.760180000000002,45.23982,True,True,na,"Corner, S. S. Nutrition and Business.",http://www.unscn.org/files/Publications/SCN_News/SCNNEWS3909.01b_lowdef.pdf,modeling,Only one source.
213,Niger,,industry wheat,percent of population eating fortified vehicle,vitamin a,30.0,14.760180000000002,45.23982,True,True,regression,,,modeling,
213,Niger,,industry wheat,percent of population eating fortified vehicle,zinc,30.0,14.760180000000002,45.23982,True,True,regression,,,modeling,
522,Sudan,,industry wheat,percent of population eating fortified vehicle,folic acid,6.525113054524377,3.210394773504321,9.839831335544435,True,True,regression,,,modeling,
522,Sudan,,industry wheat,percent of population eating fortified vehicle,iron,6.525113054524377,3.210394773504321,9.839831335544435,True,True,regression,,,modeling,
522,Sudan,,industry wheat,percent of population eating fortified vehicle,vitamin a,6.525113054524377,3.210394773504321,9.839831335544435,True,True,regression,,,modeling,
522,Sudan,,industry wheat,percent of population eating fortified vehicle,zinc,6.525113054524377,3.210394773504321,9.839831335544435,True,True,regression,,,modeling,
168,Angola,,industry oil,percent of population eating industrially produced vehicle,na,72.32000000000001,60.141709732347074,84.49829026765295,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
161,Bangladesh,,industry oil,percent of population eating industrially produced vehicle,na,87.516,72.77878690453659,100.0,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
201,Burkina Faso,,industry oil,percent of population eating industrially produced vehicle,na,73.76,61.33922165179646,86.18077834820355,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
205,Côte d'Ivoire,,industry oil,percent of population eating industrially produced vehicle,na,72.0,59.875595972469426,84.12440402753057,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
202,Cameroon,,industry oil,percent of population eating industrially produced vehicle,na,72.0,59.875595972469426,84.12440402753057,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
6,China,,industry oil,percent of population eating industrially produced vehicle,na,96.53,80.27487887808991,100.0,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
171,Democratic Republic of the Congo,,industry oil,percent of population eating industrially produced vehicle,na,76.72000000000001,63.800773930664654,89.63922606933538,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
141,Egypt,,industry oil,percent of population eating industrially produced vehicle,na,64.0,53.222751975528375,74.77724802447162,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
179,Ethiopia,,industry oil,percent of population eating industrially produced vehicle,na,71.25,59.2518918477562,83.2481081522438,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
207,Ghana,,industry oil,percent of population eating industrially produced vehicle,na,78.392,65.19121832602532,91.59278167397467,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
163,India,,industry oil,percent of population eating industrially produced vehicle,na,84.93,70.6282550825254,99.23174491747461,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
11,Indonesia,,industry oil,percent of population eating industrially produced vehicle,na,83.63839999999999,69.55415341921925,97.72264658078073,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
180,Kenya,,industry oil,percent of population eating industrially produced vehicle,na,72.0,59.875595972469426,84.12440402753057,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
181,Madagascar,,industry oil,percent of population eating industrially produced vehicle,na,60.0,49.89632997705785,70.10367002294214,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
184,Mozambique,,industry oil,percent of population eating industrially produced vehicle,na,76.16000000000001,63.335074850878776,88.98492514912124,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
15,Myanmar,,industry oil,percent of population eating industrially produced vehicle,na,76.0,63.20201797093995,88.79798202906005,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
164,Nepal,,industry oil,percent of population eating industrially produced vehicle,na,88.5226,73.6158810004517,100.0,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
213,Niger,,industry oil,percent of population eating industrially produced vehicle,na,60.300000000000004,50.14581162694314,70.45418837305687,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
214,Nigeria,,industry oil,percent of population eating industrially produced vehicle,na,78.80000000000001,65.53051336986933,92.0694866301307,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
165,Pakistan,,industry oil,percent of population eating industrially produced vehicle,na,89.10000000000001,74.09605001593091,100.0,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
196,South Africa,,industry oil,percent of population eating industrially produced vehicle,na,81.9,68.10849041868397,95.69150958131604,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
522,Sudan,,industry oil,percent of population eating industrially produced vehicle,na,64.0,53.222751975528375,74.77724802447162,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
190,Uganda,,industry oil,percent of population eating industrially produced vehicle,na,80.01100000000001,66.53758762990627,93.48441237009375,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
189,United Republic of Tanzania,,industry oil,percent of population eating industrially produced vehicle,na,67.34,56.000314344251265,78.67968565574874,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
20,Viet Nam,,industry oil,percent of population eating industrially produced vehicle,na,81.0,67.36004546902811,94.63995453097189,True,True,,From BMGF team: 20210411_LSFF_input_data_for_IHME.xlsx,,,
168,Angola,,industry oil,percent of population eating fortified vehicle,vitamin a,8.8,7.318128396635153,10.281871603364849,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
161,Bangladesh,,industry oil,percent of population eating fortified vehicle,vitamin a,42.8,35.5927153836346,50.007284616365396,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
201,Burkina Faso,,industry oil,percent of population eating fortified vehicle,vitamin a,51.1,42.49504103046094,59.704958969539064,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
205,Côte d'Ivoire,,industry oil,percent of population eating fortified vehicle,vitamin a,30.5,25.36396773833774,35.63603226166226,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
202,Cameroon,,industry oil,percent of population eating fortified vehicle,vitamin a,20.0,16.632109992352618,23.367890007647382,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
6,China,,industry oil,percent of population eating fortified vehicle,vitamin a,5.0,4.158027498088154,5.841972501911846,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
171,Democratic Republic of the Congo,,industry oil,percent of population eating fortified vehicle,vitamin a,3.0,2.4948164988528925,3.5051835011471075,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
141,Egypt,,industry oil,percent of population eating fortified vehicle,vitamin a,5.0,4.158027498088154,5.841972501911846,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
179,Ethiopia,,industry oil,percent of population eating fortified vehicle,vitamin a,5.0,4.158027498088154,5.841972501911846,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
207,Ghana,,industry oil,percent of population eating fortified vehicle,vitamin a,32.9,27.359820937420054,38.44017906257994,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
163,India,,industry oil,percent of population eating fortified vehicle,vitamin a,24.3,20.20801364070843,28.39198635929157,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
11,Indonesia,,industry oil,percent of population eating fortified vehicle,vitamin a,43.8,36.42432088325223,51.175679116747766,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
180,Kenya,,industry oil,percent of population eating fortified vehicle,vitamin a,50.0,41.58027498088154,58.41972501911846,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
181,Madagascar,,industry oil,percent of population eating fortified vehicle,vitamin a,18.0,14.968898993117357,21.031101006882643,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
184,Mozambique,,industry oil,percent of population eating fortified vehicle,vitamin a,37.6,31.268366785622923,43.93163321437708,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
15,Myanmar,,industry oil,percent of population eating fortified vehicle,vitamin a,0.0,0.0,0.0,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
164,Nepal,,industry oil,percent of population eating fortified vehicle,vitamin a,0.0,0.0,0.0,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
213,Niger,,industry oil,percent of population eating fortified vehicle,vitamin a,75.0,62.37041247132232,87.62958752867769,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
214,Nigeria,,industry oil,percent of population eating fortified vehicle,vitamin a,7.5,6.237041247132232,8.762958752867767,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
165,Pakistan,,industry oil,percent of population eating fortified vehicle,vitamin a,28.5,23.70075673910248,33.29924326089752,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
196,South Africa,,industry oil,percent of population eating fortified vehicle,vitamin a,30.2,25.114486088452452,35.28551391154755,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
522,Sudan,,industry oil,percent of population eating fortified vehicle,vitamin a,80.0,66.52843996941047,93.47156003058953,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
190,Uganda,,industry oil,percent of population eating fortified vehicle,vitamin a,54.4,45.23933917919912,63.56066082080088,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
189,United Republic of Tanzania,,industry oil,percent of population eating fortified vehicle,vitamin a,53.6,44.57405477950502,62.625945220494984,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
20,Viet Nam,,industry oil,percent of population eating fortified vehicle,vitamin a,70.0,58.212384973234165,81.78761502676583,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
168,Angola,,oil,percent of population eating fortified vehicle,vitamin a,8.8,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
161,Bangladesh,,oil,percent of population eating fortified vehicle,vitamin a,42.8,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
201,Burkina Faso,,oil,percent of population eating fortified vehicle,vitamin a,51.1,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
205,Côte d'Ivoire,,oil,percent of population eating fortified vehicle,vitamin a,30.5,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
202,Cameroon,,oil,percent of population eating fortified vehicle,vitamin a,20.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
6,China,,oil,percent of population eating fortified vehicle,vitamin a,5.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
171,Democratic Republic of the Congo,,oil,percent of population eating fortified vehicle,vitamin a,3.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
141,Egypt,,oil,percent of population eating fortified vehicle,vitamin a,5.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
179,Ethiopia,,oil,percent of population eating fortified vehicle,vitamin a,5.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
207,Ghana,,oil,percent of population eating fortified vehicle,vitamin a,32.9,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
163,India,,oil,percent of population eating fortified vehicle,vitamin a,24.3,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
11,Indonesia,,oil,percent of population eating fortified vehicle,vitamin a,43.8,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
180,Kenya,,oil,percent of population eating fortified vehicle,vitamin a,50.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
181,Madagascar,,oil,percent of population eating fortified vehicle,vitamin a,18.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
184,Mozambique,,oil,percent of population eating fortified vehicle,vitamin a,37.6,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
15,Myanmar,,oil,percent of population eating fortified vehicle,vitamin a,0.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
164,Nepal,,oil,percent of population eating fortified vehicle,vitamin a,0.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
213,Niger,,oil,percent of population eating fortified vehicle,vitamin a,75.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
214,Nigeria,,oil,percent of population eating fortified vehicle,vitamin a,7.5,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
165,Pakistan,,oil,percent of population eating fortified vehicle,vitamin a,28.5,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
196,South Africa,,oil,percent of population eating fortified vehicle,vitamin a,30.2,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
522,Sudan,,oil,percent of population eating fortified vehicle,vitamin a,80.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
190,Uganda,,oil,percent of population eating fortified vehicle,vitamin a,54.4,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
189,United Republic of Tanzania,,oil,percent of population eating fortified vehicle,vitamin a,53.6,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
20,Viet Nam,,oil,percent of population eating fortified vehicle,vitamin a,70.0,,,True,True,,From BMGF team: 8:38 4/16/2021 email from Jonathan,,,
