location_id,location_name,nutrient,vehicle,value_description,value_mean,value_025_percentile,value_975_percentile,wra_applicable,u5_applicable,sub_population
6,China,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
11,Indonesia,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
20,Viet Nam,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
141,Egypt,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
161,Bangladesh,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
163,India,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
164,Nepal,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
168,Angola,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
180,Kenya,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
184,Mozambique,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
189,United Republic of Tanzania,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
190,Uganda,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
196,South Africa,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
207,Ghana,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
213,Niger,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
214,Nigeria,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
522,Sudan,na,zero salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
6,China,folic acid,zero wheat flour,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
6,China,iron,zero wheat flour,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
6,China,vitamin a,zero wheat flour,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
6,China,zinc,zero wheat flour,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
11,Indonesia,folic acid,zero wheat flour,percent of population eating fortified vehicle,73.1,49.54338792,96.65661208,TRUE,TRUE,
11,Indonesia,iron,zero wheat flour,percent of population eating fortified vehicle,73.1,49.54338792,96.65661208,TRUE,TRUE,
11,Indonesia,vitamin a,zero wheat flour,percent of population eating fortified vehicle,,25.98677584,100,TRUE,TRUE,
11,Indonesia,zinc,zero wheat flour,percent of population eating fortified vehicle,73.1,49.54338792,96.65661208,TRUE,TRUE,
15,Myanmar,folic acid,zero wheat flour,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
15,Myanmar,iron,zero wheat flour,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
15,Myanmar,vitamin a,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,zinc,zero wheat flour,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
20,Viet Nam,folic acid,zero wheat flour,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
20,Viet Nam,iron,zero wheat flour,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
20,Viet Nam,vitamin a,zero wheat flour,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
20,Viet Nam,zinc,zero wheat flour,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
141,Egypt,folic acid,zero wheat flour,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
141,Egypt,iron,zero wheat flour,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
141,Egypt,vitamin a,zero wheat flour,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
141,Egypt,zinc,zero wheat flour,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
161,Bangladesh,folic acid,zero wheat flour,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
161,Bangladesh,iron,zero wheat flour,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
161,Bangladesh,vitamin a,zero wheat flour,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
161,Bangladesh,zinc,zero wheat flour,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
163,India,folic acid,zero wheat flour,percent of population eating fortified vehicle,6.3,4.8,7.9,TRUE,TRUE,
163,India,iron,zero wheat flour,percent of population eating fortified vehicle,6.3,4.8,7.9,TRUE,TRUE,
163,India,vitamin a,zero wheat flour,percent of population eating fortified vehicle,2.133333333,1.0496128,3.217053867,TRUE,TRUE,
163,India,zinc,zero wheat flour,percent of population eating fortified vehicle,2.133333333,1.0496128,3.217053867,TRUE,TRUE,
164,Nepal,folic acid,zero wheat flour,percent of population eating fortified vehicle,5.165022222,2.270230497,8.059813948,TRUE,TRUE,
164,Nepal,iron,zero wheat flour,percent of population eating fortified vehicle,7.334331556,3.223727306,11.44493581,TRUE,TRUE,
164,Nepal,vitamin a,zero wheat flour,percent of population eating fortified vehicle,5.165022222,2.270230497,8.059813948,TRUE,TRUE,
164,Nepal,zinc,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,folic acid,zero wheat flour,percent of population eating fortified vehicle,1.946666667,0,2.441114157,TRUE,TRUE,
165,Pakistan,iron,zero wheat flour,percent of population eating fortified vehicle,3.82123947,0,4.791822827,TRUE,TRUE,
165,Pakistan,vitamin a,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,zinc,zero wheat flour,percent of population eating fortified vehicle,1.946666667,0,2.441114157,TRUE,TRUE,
168,Angola,folic acid,zero wheat flour,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
168,Angola,iron,zero wheat flour,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
168,Angola,vitamin a,zero wheat flour,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
168,Angola,zinc,zero wheat flour,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
171,Democratic Republic of the Congo,folic acid,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,iron,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,vitamin a,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,zinc,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,folic acid,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,iron,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,vitamin a,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,zinc,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,folic acid,zero wheat flour,percent of population eating fortified vehicle,27.4197812,0,53.06646255,TRUE,TRUE,
180,Kenya,iron,zero wheat flour,percent of population eating fortified vehicle,27.09520062,0,52.48305101,TRUE,TRUE,
180,Kenya,vitamin a,zero wheat flour,percent of population eating fortified vehicle,27.39557009,0,53.02032333,TRUE,TRUE,
180,Kenya,zinc,zero wheat flour,percent of population eating fortified vehicle,27.45436641,0,53.11673201,TRUE,TRUE,
181,Madagascar,folic acid,zero wheat flour,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
181,Madagascar,iron,zero wheat flour,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
181,Madagascar,vitamin a,zero wheat flour,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
181,Madagascar,zinc,zero wheat flour,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
184,Mozambique,folic acid,zero wheat flour,percent of population eating fortified vehicle,9.78,6.62837666,12.93162334,TRUE,TRUE,
184,Mozambique,iron,zero wheat flour,percent of population eating fortified vehicle,12.6325,8.561653186,16.70334681,TRUE,TRUE,
184,Mozambique,vitamin a,zero wheat flour,percent of population eating fortified vehicle,9.78,6.62837666,12.93162334,TRUE,TRUE,
184,Mozambique,zinc,zero wheat flour,percent of population eating fortified vehicle,9.78,6.62837666,12.93162334,TRUE,TRUE,
189,United Republic of Tanzania,folic acid,zero wheat flour,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
189,United Republic of Tanzania,iron,zero wheat flour,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
189,United Republic of Tanzania,vitamin a,zero wheat flour,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
189,United Republic of Tanzania,zinc,zero wheat flour,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
190,Uganda,folic acid,zero wheat flour,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
190,Uganda,iron,zero wheat flour,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
190,Uganda,vitamin a,zero wheat flour,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
190,Uganda,zinc,zero wheat flour,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
196,South Africa,folic acid,zero wheat flour,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
196,South Africa,iron,zero wheat flour,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
196,South Africa,vitamin a,zero wheat flour,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
196,South Africa,zinc,zero wheat flour,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
201,Burkina Faso,folic acid,zero wheat flour,percent of population eating fortified vehicle,32.1645,14.13756334,50.19143666,TRUE,TRUE,
201,Burkina Faso,iron,zero wheat flour,percent of population eating fortified vehicle,17.38975,7.643479367,27.13602063,TRUE,TRUE,
201,Burkina Faso,vitamin a,zero wheat flour,percent of population eating fortified vehicle,12.3885625,6.095247081,18.68187792,TRUE,TRUE,
201,Burkina Faso,zinc,zero wheat flour,percent of population eating fortified vehicle,12.3885625,6.095247081,18.68187792,TRUE,TRUE,
202,Cameroon,folic acid,zero wheat flour,percent of population eating fortified vehicle,69.52523636,47.12059857,91.92987416,TRUE,TRUE,
202,Cameroon,iron,zero wheat flour,percent of population eating fortified vehicle,53.08856364,35.98067445,70.19645282,TRUE,TRUE,
202,Cameroon,vitamin a,zero wheat flour,percent of population eating fortified vehicle,43.61071212,21.45673203,65.76469221,TRUE,TRUE,
202,Cameroon,zinc,zero wheat flour,percent of population eating fortified vehicle,69.52523636,47.12059857,91.92987416,TRUE,TRUE,
205,Côte d'Ivoire,folic acid,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,iron,zero wheat flour,percent of population eating fortified vehicle,10.29812205,5.062578607,15.06370705,TRUE,TRUE,
205,Côte d'Ivoire,vitamin a,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,zinc,zero wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
207,Ghana,folic acid,zero wheat flour,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
207,Ghana,iron,zero wheat flour,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
207,Ghana,vitamin a,zero wheat flour,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
207,Ghana,zinc,zero wheat flour,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
213,Niger,folic acid,zero wheat flour,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
213,Niger,iron,zero wheat flour,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
213,Niger,vitamin a,zero wheat flour,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
213,Niger,zinc,zero wheat flour,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
214,Nigeria,folic acid,zero wheat flour,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
214,Nigeria,iron,zero wheat flour,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
214,Nigeria,vitamin a,zero wheat flour,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
214,Nigeria,zinc,zero wheat flour,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
522,Sudan,folic acid,zero wheat flour,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
522,Sudan,iron,zero wheat flour,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
522,Sudan,vitamin a,zero wheat flour,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
522,Sudan,zinc,zero wheat flour,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
6,China,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
11,Indonesia,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
20,Viet Nam,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
141,Egypt,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
161,Bangladesh,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
163,India,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
164,Nepal,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
168,Angola,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,FALSE,TRUE,
179,Ethiopia,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,FALSE,
180,Kenya,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
184,Mozambique,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
189,United Republic of Tanzania,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
190,Uganda,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
196,South Africa,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
207,Ghana,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
213,Niger,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
214,Nigeria,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
522,Sudan,na,zero wheat flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
